hour,day,lon_bin,lat_bin,congestion
15,5,32,36,2
15,5,32,56,7
15,5,32,72,4029
15,5,32,73,2538
15,5,32,74,442
15,5,32,75,98
15,5,32,76,21
15,5,32,96,5
15,5,33,2,6
15,5,33,24,8
15,5,33,27,8
15,5,33,34,2
15,5,33,35,4
15,5,33,36,22
15,5,33,37,6
15,5,33,56,1
15,5,33,57,6
15,5,33,72,12135
15,5,33,73,1448
15,5,33,74,2819
15,5,33,75,11
15,5,33,76,2
15,5,33,96,5
15,5,34,1,7
15,5,34,2,1
15,5,34,24,3
15,5,34,25,4
15,5,34,26,5
15,5,34,27,21
15,5,34,35,5
15,5,34,36,3
15,5,34,37,10
15,5,34,57,347
15,5,34,70,53
15,5,34,71,1032
15,5,34,72,22494
15,5,34,73,2832
15,5,34,74,2774
15,5,34,75,5
15,5,34,96,5
15,5,34,97,1
15,5,34,98,4
15,5,35,1,6
15,5,35,25,11
15,5,35,26,18
15,5,35,35,4
15,5,35,36,3
15,5,35,37,7
15,5,35,56,31
15,5,35,57,46
15,5,35,67,87
15,5,35,68,219
15,5,35,69,459
15,5,35,70,176
15,5,35,71,1783
15,5,35,72,44335
15,5,35,73,3624
15,5,35,74,174
15,5,35,75,44
15,5,35,96,8
15,5,35,97,7
15,5,35,98,3
15,5,36,1,3
15,5,36,35,9
15,5,36,36,27
15,5,36,37,19
15,5,36,56,18
15,5,36,57,13
15,5,36,67,414
15,5,36,68,120
15,5,36,69,82
15,5,36,70,448
15,5,36,71,8518
15,5,36,72,49262
15,5,36,73,3331
15,5,36,74,753
15,5,36,75,34
15,5,37,0,8
15,5,37,1,1
15,5,37,37,4
15,5,37,38,12
15,5,37,56,18
15,5,37,57,10
15,5,37,67,49
15,5,37,68,74
15,5,37,70,160
15,5,37,71,36891
15,5,37,72,50076
15,5,37,73,2806
15,5,37,74,786
15,5,37,75,1691
15,5,38,0,8
15,5,38,38,19
15,5,38,56,16
15,5,38,57,9
15,5,38,66,15
15,5,38,67,7
15,5,38,69,8
15,5,38,70,385
15,5,38,71,45013
15,5,38,72,71905
15,5,38,73,3844
15,5,38,74,92
15,5,38,75,117
15,5,38,76,31
15,5,39,0,3
15,5,39,38,6
15,5,39,39,13
15,5,39,57,19
15,5,39,58,3
15,5,39,66,25
15,5,39,67,31
15,5,39,68,23
15,5,39,69,15
15,5,39,70,426
15,5,39,71,6497
15,5,39,72,37779
15,5,39,73,3822
15,5,39,74,254
15,5,39,75,11
15,5,39,76,16
15,5,40,0,5
15,5,40,38,2
15,5,40,39,17
15,5,40,58,10
15,5,40,65,58
15,5,40,66,71
15,5,40,67,85
15,5,40,68,131
15,5,40,69,183
15,5,40,70,165
15,5,40,71,5289
15,5,40,72,14712
15,5,40,73,2737
15,5,40,74,104
15,5,40,75,26
15,5,40,76,51
15,5,41,0,4
15,5,41,39,8
15,5,41,40,6
15,5,41,54,29
15,5,41,55,29
15,5,41,56,1
15,5,41,58,10
15,5,41,63,66
15,5,41,64,74
15,5,41,65,59
15,5,41,66,27
15,5,41,67,19
15,5,41,68,45
15,5,41,69,68
15,5,41,70,101
15,5,41,71,735
15,5,41,72,5141
15,5,41,73,1243
15,5,41,74,262
15,5,41,75,47
15,5,41,76,6
15,5,42,0,3
15,5,42,39,2
15,5,42,40,13
15,5,42,53,19
15,5,42,56,18
15,5,42,58,9
15,5,42,60,16
15,5,42,61,74
15,5,42,62,73
15,5,42,63,5
15,5,42,65,4
15,5,42,67,75
15,5,42,68,61
15,5,42,69,37
15,5,42,70,63
15,5,42,71,475
15,5,42,72,1351
15,5,42,73,859
15,5,42,74,129
15,5,42,75,18
15,5,42,76,13
15,5,43,0,3
15,5,43,40,13
15,5,43,41,16
15,5,43,52,5
15,5,43,53,15
15,5,43,56,16
15,5,43,57,1
15,5,43,58,10
15,5,43,60,90
15,5,43,65,7
15,5,43,66,85
15,5,43,67,42
15,5,43,68,18
15,5,43,69,38
15,5,43,70,121
15,5,43,71,521
15,5,43,72,809
15,5,43,73,275
15,5,43,74,87
15,5,43,75,2
15,5,43,76,26
15,5,44,0,4
15,5,44,40,6
15,5,44,41,10
15,5,44,42,4
15,5,44,51,14
15,5,44,52,23
15,5,44,57,32
15,5,44,58,81
15,5,44,59,75
15,5,44,60,16
15,5,44,65,11
15,5,44,66,10
15,5,44,68,4
15,5,44,69,48
15,5,44,70,40
15,5,44,71,167
15,5,44,72,279
15,5,44,73,256
15,5,44,74,58
15,5,44,76,20
15,5,44,77,16
15,5,44,78,2
15,5,44,79,40
15,5,45,0,4
15,5,45,41,10
15,5,45,42,9
15,5,45,50,3
15,5,45,51,8
15,5,45,58,6
15,5,45,65,25
15,5,45,66,3
15,5,45,69,16
15,5,45,70,30
15,5,45,71,84
15,5,45,72,184
15,5,45,73,272
15,5,45,74,8
15,5,45,75,5
15,5,45,77,42
15,5,45,78,57
15,5,45,79,5
15,5,46,0,4
15,5,46,42,20
15,5,46,43,20
15,5,46,44,29
15,5,46,45,28
15,5,46,46,4
15,5,46,47,27
15,5,46,48,29
15,5,46,49,26
15,5,46,50,18
15,5,46,58,6
15,5,46,59,7
15,5,46,60,14
15,5,46,61,2
15,5,46,63,1
15,5,46,64,56
15,5,46,65,29
15,5,46,68,6
15,5,46,69,7
15,5,46,70,47
15,5,46,71,23
15,5,46,73,130
15,5,46,74,6
15,5,46,75,8
15,5,46,77,8
15,5,46,78,12
15,5,47,0,7
15,5,47,42,4
15,5,47,44,4
15,5,47,46,46
15,5,47,47,1
15,5,47,49,5
15,5,47,54,12
15,5,47,55,15
15,5,47,56,3
15,5,47,57,14
15,5,47,58,19
15,5,47,59,7
15,5,47,60,7
15,5,47,61,16
15,5,47,62,9
15,5,47,63,9
15,5,47,64,10
15,5,47,68,85
15,5,47,69,5
15,5,47,70,25
15,5,47,71,3
15,5,47,72,5
15,5,47,73,99
15,5,47,74,7
15,5,47,75,5
15,5,47,77,12
15,5,47,78,1
15,5,47,79,13
15,5,48,0,9
15,5,48,42,6
15,5,48,43,4
15,5,48,44,4
15,5,48,46,4
15,5,48,49,7
15,5,48,51,1
15,5,48,52,1
15,5,48,54,11
15,5,48,55,15
15,5,48,56,38
15,5,48,57,19
15,5,48,58,8
15,5,48,62,3
15,5,48,63,1
15,5,48,68,18
15,5,48,69,6
15,5,48,70,6
15,5,48,72,70
15,5,48,73,87
15,5,48,74,6
15,5,48,75,14
15,5,48,77,18
15,5,48,79,16
15,5,49,0,7
15,5,49,43,6
15,5,49,44,15
15,5,49,45,5
15,5,49,46,17
15,5,49,47,16
15,5,49,48,13
15,5,49,49,33
15,5,49,50,15
15,5,49,51,21
15,5,49,52,17
15,5,49,53,12
15,5,49,54,3
15,5,49,55,14
15,5,49,58,2
15,5,49,69,7
15,5,49,70,6
15,5,49,72,21
15,5,49,73,114
15,5,49,74,7
15,5,49,75,8
15,5,49,77,42
15,5,49,78,7
15,5,49,79,29
15,5,50,0,4
15,5,50,44,51
15,5,50,45,15
15,5,50,55,44
15,5,50,58,16
15,5,50,72,42
15,5,50,73,25
15,5,50,74,10
15,5,50,75,14
15,5,50,78,15
15,5,50,79,45
15,5,51,0,3
15,5,51,45,5
15,5,51,55,44
15,5,51,58,7
15,5,51,72,25
15,5,51,73,6
15,5,51,75,10
15,5,51,78,13
15,5,51,79,45
15,5,52,0,3
15,5,52,43,1
15,5,52,44,9
15,5,52,45,6
15,5,52,55,19
15,5,52,58,7
15,5,52,72,30
15,5,52,73,8
15,5,52,75,11
15,5,52,78,2
15,5,52,79,8
15,5,52,85,11
15,5,52,86,6
15,5,53,0,3
15,5,53,40,1
15,5,53,41,10
15,5,53,43,12
15,5,53,44,13
15,5,53,45,1
15,5,53,72,27
15,5,53,73,75
15,5,53,75,39
15,5,53,76,1
15,5,53,79,7
15,5,53,85,31
15,5,53,86,28
15,5,54,0,3
15,5,54,39,5
15,5,54,40,8
15,5,54,42,8
15,5,54,43,13
15,5,54,72,31
15,5,54,73,27
15,5,54,75,16
15,5,54,76,8
15,5,54,79,8
15,5,54,85,19
15,5,54,86,6
15,5,55,0,3
15,5,55,37,1
15,5,55,38,8
15,5,55,39,4
15,5,55,73,49
15,5,55,74,34
15,5,55,75,26
15,5,55,76,13
15,5,55,79,9
15,5,55,85,195
15,5,55,86,1
15,5,56,0,5
15,5,56,30,1
15,5,56,35,7
15,5,56,36,7
15,5,56,37,8
15,5,56,73,25
15,5,56,75,7
15,5,56,76,7
15,5,56,79,9
15,5,57,0,4
15,5,57,30,25
15,5,57,31,3
15,5,57,32,9
15,5,57,33,10
15,5,57,34,8
15,5,57,35,2
15,5,57,36,2
15,5,57,73,84
15,5,57,75,15
15,5,57,76,42
15,5,57,79,2
15,5,57,80,46
15,5,58,0,3
15,5,58,30,19
15,5,58,31,8
15,5,58,73,89
15,5,58,75,22
15,5,58,80,16
15,5,59,0,4
15,5,59,73,47
15,5,59,74,2
15,5,59,75,26
15,5,59,80,32
15,5,60,0,3
15,5,60,73,76
15,5,60,74,11
15,5,60,75,58
15,5,60,80,72
15,5,61,0,4
15,5,61,73,49
15,5,61,75,51
15,5,61,76,14
15,5,62,0,4
15,5,62,74,14
15,5,62,75,44
15,5,62,76,12
15,5,63,0,3
15,5,63,74,12
15,5,63,75,4
15,5,64,0,5
15,5,64,74,17
15,5,64,75,4
15,5,65,0,10
15,5,65,74,17
15,5,65,75,6
15,5,66,0,5
15,5,66,74,40
15,5,67,74,21
15,5,68,73,1
15,5,68,74,16
15,5,69,73,20
15,5,69,74,6
15,5,70,73,43
15,5,70,74,6
15,5,71,74,8
15,5,72,74,9
15,5,73,74,3
15,5,73,75,4
15,5,74,75,5
15,5,75,75,6
15,5,76,75,5
15,5,77,75,9
15,5,78,75,13
15,5,79,75,16
15,5,80,75,16
15,5,81,74,4
15,5,81,75,29
15,5,82,74,10
15,5,82,75,7
15,5,83,74,13
15,5,83,75,6
15,5,84,74,19
15,5,84,75,8
15,5,85,74,1
15,5,85,75,44
15,5,86,75,20
15,5,87,75,8
15,5,88,75,8
15,5,89,75,8
15,5,90,75,7
15,5,91,75,7
15,5,92,75,7
15,5,93,75,3
15,5,93,76,5
15,5,94,75,2
15,5,94,76,5
15,5,95,75,10
15,5,96,75,9
15,5,97,75,8
15,5,98,75,4
15,5,98,76,26
15,5,99,75,3
15,5,99,76,37
15,5,100,74,36
15,5,100,75,69
15,5,100,76,95
15,5,100,77,15
15,5,100,78,20
15,5,100,89,70
15,6,5,26,60
15,6,5,27,1
15,6,6,27,12
15,6,7,27,7
15,6,7,28,1
15,6,8,28,6
15,6,9,28,5
15,6,10,28,9
15,6,11,28,12
15,6,11,29,1
15,6,12,29,6
15,6,13,29,8
15,6,14,29,8
15,6,14,30,2
15,6,14,31,7
15,6,14,32,13
15,6,15,30,18
15,6,15,31,20
15,6,15,32,1
15,6,19,90,2
15,6,20,90,13
15,6,20,91,7
15,6,21,91,4
15,6,22,91,8
15,6,23,91,5
15,6,24,88,5
15,6,24,89,2
15,6,24,91,8
15,6,25,87,2
15,6,25,88,4
15,6,25,89,6
15,6,25,90,6
15,6,26,78,30
15,6,26,79,1
15,6,26,84,1
15,6,26,85,4
15,6,26,86,3
15,6,26,87,6
15,6,26,90,1
15,6,27,78,9
15,6,27,79,179
15,6,27,83,5
15,6,27,84,6
15,6,27,85,3
15,6,27,86,3
15,6,28,77,9
15,6,28,78,52
15,6,28,79,49
15,6,28,80,9
15,6,28,81,3
15,6,28,82,7
15,6,28,83,2
15,6,29,76,9
15,6,29,77,32
15,6,29,78,56
15,6,29,79,6
15,6,29,80,13
15,6,29,81,16
15,6,30,73,26
15,6,30,74,56
15,6,30,75,7
15,6,30,76,6
15,6,30,77,312
15,6,30,78,77
15,6,30,80,47
15,6,30,81,15
15,6,31,73,397
15,6,31,74,30
15,6,31,75,160
15,6,31,76,236
15,6,31,77,102
15,6,31,78,5
15,6,31,79,1
15,6,32,72,4100
15,6,32,73,2052
15,6,32,74,301
15,6,32,75,2
15,6,32,76,36
15,6,32,79,5
15,6,33,72,9786
15,6,33,73,1226
15,6,33,74,4274
15,6,33,75,11
15,6,33,76,2
15,6,33,78,1
15,6,33,79,4
15,6,34,57,77
15,6,34,70,168
15,6,34,71,1095
15,6,34,72,18178
15,6,34,73,3068
15,6,34,74,4646
15,6,34,75,8
15,6,34,78,5
15,6,35,57,49
15,6,35,67,83
15,6,35,68,248
15,6,35,69,224
15,6,35,70,112
15,6,35,71,1322
15,6,35,72,33593
15,6,35,73,4005
15,6,35,74,162
15,6,35,75,77
15,6,35,78,4
15,6,36,57,9
15,6,36,67,36
15,6,36,68,108
15,6,36,69,162
15,6,36,70,695
15,6,36,71,7038
15,6,36,72,34981
15,6,36,73,3352
15,6,36,74,285
15,6,36,78,4
15,6,36,82,2
15,6,36,83,7
15,6,37,57,10
15,6,37,67,47
15,6,37,68,64
15,6,37,69,9
15,6,37,70,279
15,6,37,71,29690
15,6,37,72,35051
15,6,37,73,2673
15,6,37,74,397
15,6,37,75,302
15,6,37,78,2
15,6,37,79,2
15,6,37,82,3
15,6,37,83,41
15,6,38,57,12
15,6,38,64,3
15,6,38,65,8
15,6,38,66,8
15,6,38,67,3
15,6,38,69,120
15,6,38,70,280
15,6,38,71,35669
15,6,38,72,48307
15,6,38,73,4098
15,6,38,74,161
15,6,38,75,54
15,6,38,76,21
15,6,38,79,5
15,6,38,82,4
15,6,39,57,20
15,6,39,58,2
15,6,39,64,4
15,6,39,67,12
15,6,39,69,2
15,6,39,70,275
15,6,39,71,6585
15,6,39,72,30912
15,6,39,73,4434
15,6,39,74,170
15,6,39,75,18
15,6,39,76,12
15,6,39,79,4
15,6,39,82,8
15,6,40,39,1
15,6,40,58,9
15,6,40,63,4
15,6,40,64,3
15,6,40,65,15
15,6,40,66,32
15,6,40,67,31
15,6,40,68,52
15,6,40,69,73
15,6,40,70,159
15,6,40,71,5311
15,6,40,72,12168
15,6,40,73,1837
15,6,40,74,171
15,6,40,75,69
15,6,40,76,9
15,6,40,77,4
15,6,40,78,5
15,6,40,82,6
15,6,41,39,1
15,6,41,40,2
15,6,41,54,6
15,6,41,55,6
15,6,41,56,1
15,6,41,58,9
15,6,41,62,4
15,6,41,63,28
15,6,41,64,50
15,6,41,65,98
15,6,41,66,12
15,6,41,68,78
15,6,41,69,21
15,6,41,70,115
15,6,41,71,982
15,6,41,72,3848
15,6,41,73,853
15,6,41,74,267
15,6,41,75,101
15,6,41,76,24
15,6,41,77,25
15,6,41,78,4
15,6,41,82,1
15,6,41,83,16
15,6,42,40,3
15,6,42,53,4
15,6,42,56,4
15,6,42,58,6
15,6,42,60,5
15,6,42,61,26
15,6,42,62,26
15,6,42,63,1
15,6,42,65,49
15,6,42,67,44
15,6,42,68,32
15,6,42,69,14
15,6,42,70,94
15,6,42,71,321
15,6,42,72,639
15,6,42,73,468
15,6,42,74,96
15,6,42,75,16
15,6,42,76,57
15,6,42,77,17
15,6,42,78,5
15,6,42,83,5
15,6,43,40,3
15,6,43,41,5
15,6,43,52,1
15,6,43,53,3
15,6,43,56,3
15,6,43,57,1
15,6,43,58,9
15,6,43,60,19
15,6,43,65,30
15,6,43,66,6
15,6,43,67,90
15,6,43,69,40
15,6,43,70,70
15,6,43,71,420
15,6,43,72,331
15,6,43,73,184
15,6,43,74,32
15,6,43,76,71
15,6,43,77,27
15,6,43,78,5
15,6,43,83,4
15,6,44,41,2
15,6,44,42,2
15,6,44,51,5
15,6,44,52,5
15,6,44,57,6
15,6,44,58,23
15,6,44,59,25
15,6,44,60,5
15,6,44,69,57
15,6,44,70,52
15,6,44,71,155
15,6,44,72,200
15,6,44,73,194
15,6,44,74,59
15,6,44,76,31
15,6,44,77,37
15,6,44,78,5
15,6,44,83,8
15,6,45,42,2
15,6,45,50,1
15,6,45,51,2
15,6,45,69,33
15,6,45,70,3
15,6,45,71,43
15,6,45,72,18
15,6,45,73,312
15,6,45,74,5
15,6,45,77,64
15,6,45,78,108
15,6,45,83,5
15,6,46,42,5
15,6,46,43,7
15,6,46,44,7
15,6,46,45,7
15,6,46,46,1
15,6,46,47,6
15,6,46,48,7
15,6,46,49,7
15,6,46,50,6
15,6,46,68,4
15,6,46,69,38
15,6,46,70,18
15,6,46,71,36
15,6,46,73,144
15,6,46,74,5
15,6,46,77,4
15,6,46,78,17
15,6,46,79,71
15,6,46,80,79
15,6,46,81,32
15,6,46,83,6
15,6,47,46,7
15,6,47,68,27
15,6,47,69,22
15,6,47,70,19
15,6,47,71,3
15,6,47,73,76
15,6,47,74,7
15,6,47,77,10
15,6,47,78,1
15,6,47,79,9
15,6,47,81,37
15,6,47,82,19
15,6,47,83,1
15,6,48,67,4
15,6,48,68,14
15,6,48,70,60
15,6,48,72,27
15,6,48,73,120
15,6,48,74,6
15,6,48,79,12
15,6,48,81,42
15,6,48,82,54
15,6,49,68,31
15,6,49,69,78
15,6,49,70,8
15,6,49,72,13
15,6,49,73,39
15,6,49,74,6
15,6,49,78,10
15,6,49,79,14
15,6,49,82,80
15,6,49,83,29
15,6,50,68,35
15,6,50,69,7
15,6,50,72,31
15,6,50,74,24
15,6,50,75,13
15,6,50,78,10
15,6,50,79,6
15,6,50,82,4
15,6,50,83,133
15,6,50,84,13
15,6,50,85,36
15,6,51,68,20
15,6,51,72,31
15,6,51,73,22
15,6,51,74,22
15,6,51,79,6
15,6,51,82,4
15,6,51,83,49
15,6,51,84,33
15,6,51,85,31
15,6,52,72,32
15,6,52,73,6
15,6,52,74,19
15,6,52,79,6
15,6,52,83,24
15,6,52,84,20
15,6,52,85,81
15,6,53,72,47
15,6,53,73,77
15,6,53,79,6
15,6,53,85,37
15,6,54,72,50
15,6,54,73,32
15,6,54,79,14
15,6,55,72,9
15,6,55,73,35
15,6,55,78,6
15,6,55,79,10
15,6,56,72,13
15,6,56,73,29
15,6,56,78,8
15,6,56,79,4
15,6,57,72,8
15,6,57,73,24
15,6,57,78,13
15,6,57,80,7
15,6,58,72,8
15,6,58,73,28
15,6,58,78,14
15,6,58,79,5
15,6,59,72,15
15,6,59,73,24
15,6,59,79,3
15,6,60,69,5
15,6,60,70,20
15,6,60,71,20
15,6,60,72,2
15,6,60,73,32
15,6,60,79,3
15,6,61,69,7
15,6,61,73,27
15,6,61,74,2
15,6,61,79,3
15,6,62,69,11
15,6,62,74,28
15,6,62,79,4
15,6,63,69,10
15,6,63,74,24
15,6,63,79,4
15,6,64,68,19
15,6,64,69,4
15,6,64,74,31
15,6,64,79,4
15,6,65,67,11
15,6,65,68,30
15,6,65,74,31
15,6,65,79,4
15,6,65,88,18
15,6,66,67,9
15,6,66,74,30
15,6,66,79,4
15,6,66,87,7
15,6,66,88,7
15,6,66,89,29
15,6,66,90,7
15,6,67,67,10
15,6,67,68,1
15,6,67,74,33
15,6,67,79,1
15,6,67,80,2
15,6,67,87,5
15,6,67,89,20
15,6,67,90,9
15,6,68,67,12
15,6,68,73,1
15,6,68,74,81
15,6,68,80,4
15,6,68,87,8
15,6,69,73,15
15,6,69,74,27
15,6,69,80,4
15,6,69,87,1
15,6,70,74,32
15,6,70,80,3
15,6,71,74,32
15,6,71,80,4
15,6,72,74,39
15,6,72,80,3
15,6,73,74,21
15,6,73,75,15
15,6,73,80,3
15,6,74,75,28
15,6,74,80,3
15,6,75,75,49
15,6,75,80,3
15,6,76,75,58
15,6,76,76,7
15,6,76,80,4
15,6,77,75,19
15,6,77,76,42
15,6,77,78,5
15,6,77,80,5
15,6,78,72,20
15,6,78,75,32
15,6,78,76,40
15,6,78,80,3
15,6,78,81,2
15,6,79,72,13
15,6,79,75,30
15,6,79,76,18
15,6,79,81,3
15,6,80,72,1
15,6,80,73,13
15,6,80,75,28
15,6,80,76,5
15,6,80,77,11
15,6,80,81,3
15,6,81,75,52
15,6,81,77,54
15,6,81,81,8
15,6,82,75,41
15,6,82,77,50
15,6,82,81,4
15,6,83,75,47
15,6,83,80,26
15,6,83,81,13
15,6,84,75,38
15,6,84,80,64
15,6,84,81,22
15,6,85,75,42
15,6,86,75,29
15,6,87,75,30
15,6,88,75,26
15,6,89,75,28
15,6,90,75,27
15,6,91,75,25
15,6,92,75,24
15,6,93,75,10
15,6,93,76,12
15,6,94,75,5
15,6,94,76,19
15,6,95,75,32
15,6,96,75,90
15,6,97,75,67
15,6,98,75,15
15,6,98,76,204
15,6,99,75,9
15,6,99,76,45
15,6,100,74,44
15,6,100,75,123
15,6,100,76,129
15,6,100,77,140
15,6,100,78,96
15,6,100,79,10
15,6,100,80,10
15,6,100,81,27
15,6,100,82,33
15,6,100,83,12
15,6,100,84,24
16,0,19,43,16
16,0,20,43,18
16,0,21,42,4
16,0,21,43,6
16,0,22,42,3
16,0,23,42,2
16,0,23,43,1
16,0,23,44,28
16,0,24,42,3
16,0,24,43,3
16,0,24,44,3
16,0,24,45,1
16,0,24,88,8
16,0,24,89,3
16,0,24,91,6
16,0,25,42,2
16,0,25,43,5
16,0,25,45,5
16,0,25,87,2
16,0,25,88,11
16,0,25,89,5
16,0,25,90,7
16,0,25,91,3
16,0,25,92,2
16,0,25,93,6
16,0,25,94,2
16,0,26,43,4
16,0,26,45,3
16,0,26,78,23
16,0,26,79,3
16,0,26,84,2
16,0,26,85,10
16,0,26,86,7
16,0,26,87,15
16,0,26,88,2
16,0,26,90,1
16,0,26,92,5
16,0,26,93,4
16,0,26,94,4
16,0,27,45,1
16,0,27,46,5
16,0,27,78,32
16,0,27,79,91
16,0,27,82,2
16,0,27,83,11
16,0,27,84,15
16,0,27,85,5
16,0,27,86,8
16,0,27,88,3
16,0,27,94,6
16,0,27,95,10
16,0,27,96,2
16,0,28,46,2
16,0,28,47,2
16,0,28,78,124
16,0,28,79,62
16,0,28,80,22
16,0,28,81,17
16,0,28,82,12
16,0,28,83,5
16,0,28,88,2
16,0,28,94,4
16,0,28,95,13
16,0,28,96,26
16,0,29,47,3
16,0,29,75,9
16,0,29,76,70
16,0,29,78,68
16,0,29,79,5
16,0,29,80,17
16,0,29,81,7
16,0,29,88,1
16,0,29,95,1
16,0,29,96,5
16,0,30,47,3
16,0,30,48,6
16,0,30,49,3
16,0,30,50,1
16,0,30,73,10
16,0,30,74,55
16,0,30,75,25
16,0,30,76,67
16,0,30,77,72
16,0,30,78,111
16,0,30,96,4
16,0,31,48,2
16,0,31,49,4
16,0,31,50,7
16,0,31,51,7
16,0,31,72,8
16,0,31,73,375
16,0,31,74,106
16,0,31,75,161
16,0,31,76,214
16,0,31,77,75
16,0,31,78,2
16,0,31,79,5
16,0,31,96,5
16,0,32,51,1
16,0,32,52,5
16,0,32,72,3882
16,0,32,73,2851
16,0,32,74,598
16,0,32,75,24
16,0,32,76,84
16,0,32,79,8
16,0,32,96,6
16,0,32,97,1
16,0,33,52,3
16,0,33,53,2
16,0,33,72,17557
16,0,33,73,2297
16,0,33,74,5515
16,0,33,75,88
16,0,33,76,49
16,0,33,79,8
16,0,33,80,18
16,0,33,97,76
16,0,34,53,4
16,0,34,69,5
16,0,34,70,104
16,0,34,71,893
16,0,34,72,38011
16,0,34,73,4541
16,0,34,74,5363
16,0,34,75,102
16,0,34,79,9
16,0,34,80,2
16,0,34,97,10
16,0,34,98,6
16,0,35,53,3
16,0,35,67,829
16,0,35,68,286
16,0,35,69,292
16,0,35,70,443
16,0,35,71,2471
16,0,35,72,76746
16,0,35,73,6168
16,0,35,74,720
16,0,35,75,779
16,0,35,98,4
16,0,36,54,3
16,0,36,67,189
16,0,36,68,130
16,0,36,69,164
16,0,36,70,1190
16,0,36,71,11906
16,0,36,72,99897
16,0,36,73,5580
16,0,36,74,1704
16,0,36,75,289
16,0,36,98,2
16,0,36,99,6
16,0,37,54,6
16,0,37,55,1
16,0,37,61,11
16,0,37,67,68
16,0,37,68,90
16,0,37,69,15
16,0,37,70,315
16,0,37,71,45477
16,0,37,72,98115
16,0,37,73,5548
16,0,37,74,1508
16,0,37,75,332
16,0,37,99,3
16,0,37,100,7
16,0,38,55,4
16,0,38,56,2
16,0,38,57,3
16,0,38,60,290
16,0,38,61,16
16,0,38,63,5
16,0,38,64,54
16,0,38,65,20
16,0,38,66,22
16,0,38,67,22
16,0,38,69,26
16,0,38,70,916
16,0,38,71,55103
16,0,38,72,140341
16,0,38,73,9226
16,0,38,74,346
16,0,38,75,107
16,0,38,76,110
16,0,39,55,3
16,0,39,56,6
16,0,39,57,6
16,0,39,58,1
16,0,39,60,24
16,0,39,61,27
16,0,39,63,23
16,0,39,64,9
16,0,39,67,14
16,0,39,68,43
16,0,39,69,89
16,0,39,70,733
16,0,39,71,9524
16,0,39,72,64391
16,0,39,73,8103
16,0,39,74,213
16,0,39,75,17
16,0,39,76,37
16,0,40,58,3
16,0,40,60,6
16,0,40,61,15
16,0,40,63,4
16,0,40,64,3
16,0,40,65,6
16,0,40,66,15
16,0,40,67,28
16,0,40,68,101
16,0,40,69,288
16,0,40,70,397
16,0,40,71,5888
16,0,40,72,22291
16,0,40,73,6137
16,0,40,74,189
16,0,40,75,10
16,0,40,76,10
16,0,41,58,3
16,0,41,61,32
16,0,41,62,6
16,0,41,63,20
16,0,41,64,18
16,0,41,65,10
16,0,41,66,5
16,0,41,67,11
16,0,41,68,38
16,0,41,69,32
16,0,41,70,342
16,0,41,71,1619
16,0,41,72,7901
16,0,41,73,3895
16,0,41,74,414
16,0,41,75,77
16,0,41,76,8
16,0,42,58,3
16,0,42,59,1
16,0,42,60,8
16,0,42,61,29
16,0,42,62,21
16,0,42,63,1
16,0,42,68,3
16,0,42,69,2
16,0,42,70,107
16,0,42,71,1604
16,0,42,72,2798
16,0,42,73,1899
16,0,42,74,597
16,0,42,75,21
16,0,42,76,26
16,0,43,58,3
16,0,43,59,7
16,0,43,69,60
16,0,43,70,100
16,0,43,71,1119
16,0,43,72,654
16,0,43,73,676
16,0,43,74,346
16,0,43,76,38
16,0,43,78,1
16,0,43,79,11
16,0,43,80,8
16,0,44,68,2
16,0,44,69,65
16,0,44,70,47
16,0,44,71,234
16,0,44,72,381
16,0,44,73,291
16,0,44,74,54
16,0,44,76,31
16,0,44,77,29
16,0,44,78,7
16,0,44,79,70
16,0,44,80,7
16,0,45,69,37
16,0,45,70,8
16,0,45,71,16
16,0,45,72,99
16,0,45,73,566
16,0,45,74,10
16,0,45,75,8
16,0,45,77,50
16,0,45,78,65
16,0,45,79,23
16,0,45,80,2
16,0,46,68,9
16,0,46,69,32
16,0,46,73,238
16,0,46,74,12
16,0,46,75,8
16,0,46,77,14
16,0,46,78,2
16,0,47,65,2
16,0,47,66,15
16,0,47,67,7
16,0,47,68,52
16,0,47,69,23
16,0,47,73,104
16,0,47,74,10
16,0,47,77,34
16,0,47,79,4
16,0,48,65,11
16,0,48,66,8
16,0,48,67,16
16,0,48,68,26
16,0,48,69,14
16,0,48,73,88
16,0,48,74,18
16,0,48,77,11
16,0,48,79,2
16,0,49,63,12
16,0,49,64,8
16,0,49,65,7
16,0,49,68,18
16,0,49,69,7
16,0,49,72,17
16,0,49,73,59
16,0,49,74,22
16,0,49,77,4
16,0,49,78,4
16,0,49,79,3
16,0,50,62,3
16,0,50,63,5
16,0,50,64,17
16,0,50,68,26
16,0,50,69,8
16,0,50,72,36
16,0,50,73,12
16,0,50,74,22
16,0,50,75,18
16,0,50,78,6
16,0,50,79,3
16,0,51,62,4
16,0,51,63,4
16,0,51,64,7
16,0,51,68,43
16,0,51,69,9
16,0,51,70,8
16,0,51,72,34
16,0,51,73,6
16,0,51,74,14
16,0,51,75,6
16,0,51,78,6
16,0,51,79,2
16,0,52,62,12
16,0,52,63,26
16,0,52,68,7
16,0,52,72,39
16,0,52,73,7
16,0,52,74,88
16,0,52,75,6
16,0,52,78,26
16,0,52,79,2
16,0,53,62,4
16,0,53,63,20
16,0,53,68,25
16,0,53,72,43
